title,variant,price,imgUrl,link,l1,I2,inviteId,modelId,final_1688_link,price judge,update date,itemid,最大价格,tag,共有model数,ADO
儿童学习用硅胶五指矫正器/铅笔握法矫正器/辅助握笔姿势矫正工具/儿童书写练习训练笔筒,D-2#-3件,1.25,https://cf.shopee.com.br/file/sg-11134201-7qvf9-ljwnp59xgrbq2e,http://shopee.com.br/product/264593369/21297285916,写作与校对,其他的,IVCN2026061710791,209584541242,,P2,2026/7/1,21297285916,1.25333,,1,
带有“爱的叹息”窗口的婚礼回礼盒 - 包装 - 文具。,100,35,https://cf.shopee.com.br/file/br-11134207-7r98o-lw9bud8lfzcld5,http://shopee.com.br/product/649827531/21297687775,礼品与包装材料,礼盒,IVCN2025112122429,179709523981,https://detail.1688.com/offer/982155086484.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P0,2026/7/1,21297687775,49.98429,高价品，流量翻倍,1,
套件 - 水晶玻璃纸 18x20 透明布朗尼 Baiana 糖果 Bem Casado,包含2000个单元的套件,40.8,https://cf.shopee.com.br/file/br-11134207-7r98o-lxy87oxkbbgffa,http://shopee.com.br/product/1105836355/21297732342,礼品与包装材料,其他的,IVCN2026061712659,229406737922,https://detail.1688.com/offer/709770977266.html?spm=a26352.13672862.offerlist.438.33f31e620xfSgK&offerId=709770977266&sortType=&pageId=&abBizDataType=cbuOffer&hotSaleSkuId=5679677585384&trace_log=normal&uuid=5dbf6ef3e83c4571ad1d0e4321c65fd4&forcePC=1782289475873,P1,2026/7/1,21297732342,40.80449,高价品，流量翻倍,1,
中心饰以缎带，配以 38 毫米薄纱。,红色，38毫米,1.33,https://cf.shopee.com.br/file/br-11134207-81z1k-mgguqt4kg8p301,http://shopee.com.br/product/1230763286/21298077535,礼品与包装材料,丝带,IVCN2025112121121,239419087307,https://detail.1688.com/offer/915658146560.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P0,2026/7/1,21298077535,10.14078,高价品，流量翻倍,1,0.36
礼品篮袋 35x45 透明光面玻璃纸袋,1公斤约105袋35x45约,8.85,https://cf.shopee.com.br/file/sg-11134201-7rd6j-m7ce41a5lnyuc5,http://shopee.com.br/product/823071964/21298090419,礼品与包装材料,其他的,IVCN202606175663,228781331105,,P2,2026/7/1,21298090419,8.85403,高价品，流量翻倍,1,0.29
500 张特价标签，尺寸 60x40 毫米，黄色底红色促销标识,“R$”模型,0.27,https://cf.shopee.com.br/file/br-11134207-820lg-mnz6ztnoj4zo4a,http://shopee.com.br/product/1259099215/21298257371,笔记本与纸质用品,标签和贴纸,IVCN202605140347,189189269306,https://detail.1688.com/offer/817992415445.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i25&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,P1,2026/7/1,21298257371,0.27832,,1,
大号加固牛皮纸袋 35x44x13.5 厘米 - 30 个,大号加固牛皮纸袋 35x44x13.5 厘米 - 30 个,19.82,https://cf.shopee.com.br/file/br-11134207-7r98o-mcg71urln0x4d0,http://shopee.com.br/product/1257323642/21298269130,礼品与包装材料,礼品袋,IVCN2025112124057,219177174148,https://detail.1688.com/offer/679541721833.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P1,2026/7/1,21298269130,19.82829,高价品，流量翻倍,1,2.79
覆膜纸 - 黑色方格 - （1000 张）,覆膜纸 - 黑色方格 - （1000 张）,64.66,https://cf.shopee.com.br/file/sg-11134201-7qvg2-lj1gmg3z3mgj83,http://shopee.com.br/product/586154858/21298713436,礼品与包装材料,其他的,IVCN202601054483,189145062359,https://detail.1688.com/offer/829114648831.html?kj_agent_plugin=aliprice&fromkv=xytTrace:21365bc417570575231822763e0c56&token=rDUQHc17gLZ31UZjdSMOpRCRfYKHF9GSoQuzN9lmIwd6tQu6rh1TI1nCEDcc7Wt6,P1,2026/7/1,21298713436,64.66506,高价品，流量翻倍,1,1.36
自动橡皮擦创意套装，含替换装文具，电动橡皮擦，适用于绘画素描学生，学校文具用品。,所以,2.38,https://cf.shopee.com.br/file/67404c565cff076f385817cd4de88f7a,http://shopee.com.br/product/972791209/21298883085,写作与校对,橡皮擦和修正用品,IVCN202606178031,179389782806,https://detail.1688.com/offer/668615235019.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i0&source=action%23offerItem%3Borigin%23cf.shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,P1,2026/7/1,21298883085,2.38099,,1,0.14
适用于活页笔记本的白色横格纸内芯，90克，小号、中号、大号，10孔装订，B5尺寸，Smart Sheet,大号，200张,2.29,https://cf.shopee.com.br/file/br-11134207-7r98o-m33rzuawdv5x65,http://shopee.com.br/product/365491059/21299263195,笔记本与纸质用品,散装,IVCN202603161755,179397255735,https://detail.1688.com/offer/897608016962.html?lang=zh&kjSource=pc&fromkv=refer:HVDFOR2TGRCFGTSGKJLUWVCDKFGDINCEKNHFUV2HIE2EIQKNJJLUQRJTIRCVQM2NJ5BEMV2LGZGFQTRVLJDUSVJTIZGUMWSHI4ZEGN2HIUZVITKPIJNEQQKZIRIU2SSSJBATGVCJLAZTGUCVHU6T2PJ5JU111111&bizType=saasTool&customerId=alipriceLP,P0,2026/7/1,21299263195,16.70066,高价品，流量翻倍,1,
【50个装】花卉爱心感谢印花纸袋，加厚材质💪伴手礼袋、糖果袋、婚礼袋、Kahwin Beg,Y5-花卉 03,22.13,https://cf.shopee.com.my/file/d09dc6da33b27239e41cdf137507e3d9,http://shopee.com.my/product/344284946/21326146908,礼品与包装材料,礼品袋,IVCN202512238911,107109790431,https://detail.1688.com/offer/685560463298.html?kj_agent_plugin=aliprice&fromkv=xytTrace:213f867c17677800631854480e11c7&token=2KQHgszafZBUHB9KLGvMPsf%2FhnflpCk8S%2BSR2u44IG4UuUk6hLzruGXChrrZjag6,P1,2026/7/1,21326146908,22.13422,高价品，流量翻倍,3,0.71
【50个装】花卉爱心感谢印花纸袋，加厚材质💪伴手礼袋、糖果袋、婚礼袋、Kahwin Beg,Y5-花卉 25,21.55,https://cf.shopee.com.my/file/my-11134207-7rasb-mbqer67yibmf39,http://shopee.com.my/product/344284946/21326146908,礼品与包装材料,礼品袋,IVCN202512238911,265606158283,https://detail.1688.com/offer/1027147547727.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i1&source=action%23offerItem%3Borigin%23cf.shopee.com.my&amug_biz=oneself&amug_fl_src=awakeId_982,P1,2026/7/1,21326146908,21.55423,高价品，流量翻倍,3,0.64
【50个装】花卉爱心感谢印花纸袋，加厚材质💪伴手礼袋、糖果袋、婚礼袋、Kahwin Beg,S - 平价粉色,13.36,https://cf.shopee.com.my/file/my-11134207-820la-mh0c8ut3m1hpd1,http://shopee.com.my/product/344284946/21326146908,礼品与包装材料,礼品袋,IVCN202512238911,335145840470,https://detail.1688.com/offer/1027147547727.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i1&source=action%23offerItem%3Borigin%23cf.shopee.com.my&amug_biz=oneself&amug_fl_src=awakeId_982,P1,2026/7/1,21326146908,13.36505,高价品，流量翻倍,3,0.07
100个装快递袋 聚乙烯邮寄袋 防水包裹袋 自粘包装运输袋 ZUPERBEE,紫红色，M,2.2,https://cf.shopee.ph/file/ph-11134207-7rasl-m3w1u66y2o6ye6,http://shopee.ph/product/615944868/21341323585,礼品与包装材料,其他的,IVCN2025122513183,155650655525,,P2,2026/7/1,21341323585,2.20184,,2,
100个装快递袋 聚乙烯邮寄袋 防水包裹袋 自粘包装运输袋 ZUPERBEE,粉色，M,6.05,https://cf.shopee.ph/file/ph-11134207-7rasf-m3w1zg9rzvrzc0,http://shopee.ph/product/615944868/21341323585,礼品与包装材料,其他的,IVCN2025122513183,176110454747,https://detail.1688.com/offer/734221774637.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P1,2026/7/1,21341323585,6.05781,,2,5.14
Niimbot B1/B1Pro/B21/B21Pro/B2/B2Pro 圆形不干胶标签，防水防油,透明 31 * 31 毫米,23.97,https://cf.shopee.com.br/file/cn-11134207-820l4-mh0aitvrgn4a49,http://shopee.com.br/product/442668510/21350082583,笔记本与纸质用品,热敏纸和连续纸,IVCN202606176041,147845332639,https://detail.1688.com/offer/666768873726.html?_t=1782205653350&spm=a2615.7691456/2506.co_0_0_wangpu_score_0_0_0_0_1_0_0000_0.0,P1,2026/7/1,21350082583,23.9741,高价品，流量翻倍,3,
Niimbot B1/B1Pro/B21/B21Pro/B2/B2Pro 圆形不干胶标签，防水防油,透明 50 * 50 毫米,20.33,https://cf.shopee.com.br/file/cn-11134207-820l4-mh0aj0v9c9hkfc,http://shopee.com.br/product/442668510/21350082583,笔记本与纸质用品,热敏纸和连续纸,IVCN202606176041,147845332641,https://detail.1688.com/offer/666768873726.html?_t=1782205653350&spm=a2615.7691456/2506.co_0_0_wangpu_score_0_0_0_0_1_0_0000_0.0,P1,2026/7/1,21350082583,20.33176,高价品，流量翻倍,3,
Niimbot B1/B1Pro/B21/B21Pro/B2/B2Pro 圆形不干胶标签，防水防油,波浪形圆圈 - B34 * 34毫米,18.65,https://cf.shopee.com.br/file/cn-11134207-7ras8-m9sg5yl5cqs231,http://shopee.com.br/product/442668510/21350082583,笔记本与纸质用品,热敏纸和连续纸,IVCN202606176041,202526820046,https://detail.1688.com/offer/666768873726.html?kj_agent_plugin=aliprice&fromkv=xytTrace:21360a2e17815966557068144e0e00&token=%2FGFYmRWP%2Bjcn1lV%2FUk%2B%2B0Vy2fTxbYsU%2Buhv6X32acxbXV1zz3mKdNb79umoqV8Vv,P1,2026/7/1,21350082583,18.65599,高价品，流量翻倍,3,
快速发货。91米/20米长的罗纹丝带，宽度为0.5/0.6/0.7厘米（视库存情况而定）。,深蓝色，91米,11.18,https://cf.shopee.vn/file/vn-11134207-81ztc-mp4wltqotszle0,http://shopee.vn/product/882554914/21354422099,礼品与包装材料,丝带,IVCN2026061716055,291703563993,,P2,2026/7/1,21354422099,11.18632,高价品，流量翻倍,1,
Pencom 油性圆珠笔，粉彩色 OG-41，0.5mm（36 支装）,Pencom 油性圆珠笔，粉彩色 OG-41，0.5mm（36 支装）,11.46,https://cf.shopee.co.th/file/sg-11134201-22100-9yak7jy1r9iv29,http://shopee.co.th/product/19370049/21358680998,写作与校对,钢笔和墨水,IVCN202601195249,202984474785,,P1,2026/7/1,21358680998,11.46971,,1,4.36
500条VIP轻便腕带，个性化活动派对手环，防水腕带，多种颜色可选,500条VIP轻便腕带，个性化活动派对手环，防水腕带，多种颜色可选,15.41,https://cf.shopee.co.th/file/sg-11134201-22110-w88zcphf91jv41,http://shopee.co.th/product/180506133/21363219863,笔记本与纸质用品,标签和贴纸,IVCN2025111811213,107738876384,https://detail.1688.com/offer/780452933922.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P1,2026/7/1,21363219863,15.41761,高价品，流量翻倍,1,
50支装圆珠笔 / SCION-50支装 / ATECH-25支装油性凝胶笔/圆珠笔 OG-5 50支装（黑色）,1盒=50个矩阵,6.47,https://cf.shopee.ph/file/ph-11134207-7r98p-lvl7bkeluo6t74,http://shopee.ph/product/156228981/21373406744,写作与校对,钢笔和墨水,IVCN202602284633,195118161126,,P1,2026/7/1,21373406744,6.47766,,1,20.71
高级相纸，单面光面（防水），每包 100 张，180、150、160、130 克/平方米。,厚度为180克/平方米。,14.45,https://cf.shopee.co.th/file/th-11134207-81ztd-mijncxbzkweb52,http://shopee.co.th/product/65779202/21373617885,笔记本与纸质用品,打印和复印纸,IVCN202601053679,127404790442,https://detail.1688.com/offer/37144798797.html?spm=a26352.13672862.offerlist.3.77961e62410arw&offerId=37144798797&sortType=&pageId=&abBizDataType=cbuOffer&hotSaleSkuId=4899162625861&trace_log=normal&uuid=fa6fd8f33f7f49bbbe859d09482d6a18&forcePC=1772426561322,P0,2026/7/1,21373617885,15.15236,高价品，流量翻倍,1,2.5
A6尺寸（10.5 x 15厘米）撕页笔记本，每本500张，颜色随机。,A6尺寸（10.5 x 15厘米）撕页笔记本，每本500张，颜色随机。,2.57,https://cf.shopee.co.th/file/th-11134207-7qukx-lj3oob469sywaa,http://shopee.co.th/product/86521355/21381708169,笔记本与纸质用品,散装,IVCN202606177149,165981807015,https://detail.1688.com/offer/859399349212.html?spm=a26352.b28411319/2508.0.0.53ee1e625ADT3v,P1,2026/7/1,21381708169,2.57128,,1,
合唱赞美诗集透明册套装（台湾和中国制造）,带盖螺旋装订，台湾,10.12,https://cf.shopee.ph/file/ph-11134207-7r991-lq1i6e25h5ffca,http://shopee.ph/product/896615932/21384359275,笔记本与纸质用品,笔记本和便签本,IVCN202601053991,158485702030,链接失效,P1,2026/7/1,21384359275,10.12372,高价品，流量翻倍,1,1.21
熟食店彩色标签贴纸书签可撕式便签便签纸20张,便签纸（20张）,1.31,https://cf.shopee.ph/file/ph-11134207-7qul1-lixukwpubeh2e0,http://shopee.ph/product/827008463/21390559733,笔记本与纸质用品,备忘录和便签,IVCN202606177953,177741357260,,P2,2026/7/1,21390559733,1.31011,,1,6.43
缎带套装 N1 (7mm) - 10 条，每条 10 米，共 100 米 - 货号：9946/07,缎带套装 N1 (7mm) - 10 条，每条 10 米，共 100 米 - 货号：9946/07,7.74,https://cf.shopee.com.br/file/br-11134207-7r98o-lsmztxj7mnms64,http://shopee.com.br/product/970930781/21397090071,礼品与包装材料,丝带,IVCN2026041458160,229374646356,https://detail.1688.com/offer/545122318134.html?spm=a26352.13672862.offerlist.49.6b031e62oo1JRR&offerId=545122318134&sortType=&pageId=&abBizDataType=cbuOffer&trace_log=normal&uuid=d73827f991e84eb9b7358b6d65c270ea&skuId=5473357271344&forcePC=1773830945897,P1,2026/7/1,21397090071,7.74277,高价品，流量翻倍,1,2.71
200 张 A4 装订封面套装（100 张黑色 + 100 张水晶线）,200 张 A4 装订封面套装（100 张黑色 + 100 张水晶线）,27,https://cf.shopee.com.br/file/sg-11134201-7rdx7-m1dglycgw4xda6,http://shopee.com.br/product/1192724831/21397628080,笔记本与纸质用品,书籍封面,IVCN2026021028887,139644305790,,P0,2026/7/1,21397628080,28.69033,高价品，流量翻倍,1,2.29
10支基础色创意瓷器马克笔套装 - 压实型,10支基础色创意瓷器马克笔套装 - 压实型,3.17,https://cf.shopee.com.br/file/br-11134207-81z1k-mfmgictwz7d0af,http://shopee.com.br/product/1355781921/21397812204,写作与校对,标记,IVCN2026061711663,219599057878,https://detail.1688.com/offer/912100338205.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i16&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,P0,2026/7/1,21397812204,80.47546,高价品，流量翻倍,1,
黄色乳胶橡胶弹力带 1 公斤,黄色乳胶橡胶弹力带 1 公斤,4.19,https://cf.shopee.com.br/file/sg-11134201-7raur-ma30pp00wmua5e,http://shopee.com.br/product/1500602441/21398099366,礼品与包装材料,其他的,IVCN2026021028953,159545289942,https://detail.1688.com/offer/830180557924.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P1,2026/7/1,21398099366,4.19759,高价品，流量翻倍,1,1.71
木质心形篮子 - DIY情人节礼物套装 - 父亲节包装套装,红心,3.13,https://cf.shopee.com.br/file/br-11134207-820la-mm0x2iwjteys88,http://shopee.com.br/product/341593743/21398142550,礼品与包装材料,礼品包装纸,IVCN202606174383,109868640672,无同款,P1,2026/7/1,21398142550,3.13024,高价品，流量翻倍,1,
10张用于包装篮子、礼品的透明玻璃纸，尺寸为70x90厘米和90x100厘米。,90×100厘米,0.59,https://cf.shopee.com.br/file/br-11134207-820ln-mor9r185tekje3,http://shopee.com.br/product/397492729/21398260179,礼品与包装材料,其他的,IVCN2026061710041,199608785279,https://detail.1688.com/offer/680110449361.html?kj_agent_plugin=aliprice&fromkv=xytTrace%3A0,P1,2026/7/1,21398260179,0.59791,高价品，流量翻倍,1,0.86
牛皮纸自立袋（带窗口）14x20 - 快速发货,c/100个单位,18,https://cf.shopee.com.br/file/br-11134207-7r98s-lmevju10ujhz12,http://shopee.com.br/product/465493065/21398988374,礼品与包装材料,礼品袋,IVCN2025112124119,219588945828,https://detail.1688.com/offer/548660522183.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P0,2026/7/1,21398988374,44.27477,高价品，流量翻倍,1,0.07
覆膜纸 - 绿色方格 - （500 张）,覆膜纸 - 绿色方格 - （500 张）,4.2,https://cf.shopee.com.br/file/sg-11134201-7rbkn-lomvllqqpwjxda,http://shopee.com.br/product/586154858/21399091999,其他,#VALUE!,IVCN202602103396,238761774955,https://detail.1688.com/offer/810840333483.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0b52090217725094474127722e104b&token=L2ZimIPyfSGACPzlKvLNz6eV2igTZwX4B8Rwzza%2Fl%2FkHZH4CiU8ylxkB9p2dArk2,P1,2026/7/1,21399091999,4.20833,高价品，流量翻倍,1,6.5
一套10条多色彩带：青铜色、火焰色、胡椒色、心形、彩虹色,一套10条多色彩带：青铜色、火焰色、胡椒色、心形、彩虹色,44.49,https://cf.shopee.com.br/file/br-11134207-7r98o-ltl4heowpukfd1,http://shopee.com.br/product/214554020/21399230139,礼品与包装材料,丝带,IVCN2025122312753,219594139899,无同款,P1,2026/7/1,21399230139,44.49674,高价品，流量翻倍,1,0.21
适用于汽车和住宅的窗膜，G5、G20 或 G35。,G20 中号，6米 x 50厘米,19.87,https://cf.shopee.com.br/file/br-11134207-7r98o-ltpmyw7mebso76,http://shopee.com.br/product/1178214197/21399231257,笔记本与纸质用品,标签和贴纸,IVCN202601054877,209161833817,https://detail.1688.com/offer/748868516830.html?kj_agent_plugin=aliprice&fromkv=xytTrace%3A0b52090217675829826254488e108d&token=rvfiniwqXxSG4kOV4x2FV4zI2vSoBXf%2FyQH%2FZcK0o%2BHCZRmM4QFX%2FZpUqf3N6GNz&tracelog=cps&clickid=38496d9a317b0151f347019377be6c48&targetUrl=https%3A%2F%2Fs.click.1688.com%2Ft%3Fe%3DD2DC7A927D55C03D6511A0CCA913FD65D6FA062685DFF8F7D920A558D1D5758C4B369BE324A83E744B8F19128B0D93E33FB8088B45F57B9E47F28FD2CC0E231B18AD4F779334558760FEF997084D4D5331EB6FC8DBCADED4C6C8CEEEE21320CC4BD39EA2FE12E3B1D24E0CC14DD2AFC0983A5FA9A5C761CB1331DDC4753847ADEA5DD589B13E2FE9348394BC3CC3C62B9992F8828C4BE892C3D6B72E804BE29C426DA559802AB621F68E6C2A706D90BD3BC6B1704ECEFC50AA9F5FF662907DD2AA05ADE72741924871709796F7AA9898D79D8D6AE6C1F3B08C4B53F3DABDC185EEAC54F3B18E4BDCF9F23424DEB4DFD9%26cbu_cps_trace_flag%3Dwrite,P1,2026/7/1,21399231257,19.8728,高价品，流量翻倍,2,1.57
适用于汽车和住宅的窗膜，G5、G20 或 G35。,G5 深色，6米 x 50厘米,22,https://cf.shopee.com.br/file/br-11134207-7r98o-ltpmyw7mebso76,http://shopee.com.br/product/1178214197/21399231257,笔记本与纸质用品,标签和贴纸,IVCN202601054877,209161833826,https://detail.1688.com/offer/837591647599.html?kj_agent_plugin=aliprice&fromkv=xytTrace:2127a84b17611151853432496e0e0c&token=VfvmDXPeVcqtlCILWpYlbng9cZRKU%2FLolDfxEVEWaFnlBySyywepQAPDrXLo3dkV,P0,2026/7/1,21399231257,22.01002,高价品，流量翻倍,2,5.21
3卷半牛皮纸卷套装，90厘米 x 50米，适用于包装和手工制作,3卷半牛皮纸卷套装，90厘米 x 50米，适用于包装和手工制作,43.32,https://cf.shopee.com.br/file/br-11134207-81zu6-mkwvuiy9gs8z2b,http://shopee.com.br/product/1427460772/21399571063,礼品与包装材料,其他的,IVCN2026061710007,199602147068,https://detail.1688.com/offer/707083691894.html?kj_agent_plugin=aliprice&fromkv=xytTrace%3A0,P1,2026/7/1,21399571063,43.32259,高价品，流量翻倍,1,
50个装3件糖果的盒子，派对小礼物，尺寸12x4x3厘米，白色,50个装3件糖果的盒子，派对小礼物，尺寸12x4x3厘米，白色,6.61,https://cf.shopee.com.br/file/sg-11134201-7rd5b-m718tpr7g4yx4a,http://shopee.com.br/product/290802333/21406023611,礼品与包装材料,礼盒,IVCN2025112121811,162967425746,https://detail.1688.com/offer/858554995089.html?spm=a26352.b28411319/2508.0.0,P1,2026/7/1,21406023611,6.61645,高价品，流量翻倍,1,0.64
鲜花和礼品包装，信纸式信封，婴儿粉色（5个）,鲜花和礼品包装，信纸式信封，婴儿粉色（5个）,4.24,https://cf.shopee.com.br/file/br-11134207-7r98o-m9ivjcnc0c1u8a,http://shopee.com.br/product/411248075/21410115868,礼品与包装材料,礼品包装纸,IVCN2025112121243,144785318526,https://detail.1688.com/offer/583463549942.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i8&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,P1,2026/7/1,21410115868,4.2401,高价品，流量翻倍,1,1.5
